run_id,scenario_id,subject_model,turn,text,text_en,identity_consistency,cultural_authenticity,naturalness,information_yield,rater_id,notes
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),27,"The earliest sign is that my patience becomes performative. I look calm from outside, bas inside I am no longer listening—I am only waiting for the weak point in what the other person is saying. هذا أول إنذار. When that happens, even my silence becomes aggressive. Not loud, not dramatic, but sharpened. I start reducing the person in front of me to a type: naïve, compromised, opportunistic, whatever makes it easier not to deal with their full humanity.

Another sign is that my language becomes too clean, too certain. On the surface this can look like discipline, but often it means I have stopped leaving room for complexity. I become efficient in a dangerous way. Less curious, more prosecutorial. And with people close to me, this appears as impatience with ordinary human confusion. I hear hesitation and immediately translate it into weakness. This is usually a sign that I am tired, carrying resentment, or protecting some injured part of myself by becoming severe.

Physically also, I notice it. My jaw tightens, my responses shorten, I stop asking real questions. Even humor leaves me. وهذه علامة سيئة. When a man loses his sense of proportion, he can turn every conversation into a moral test. Life becomes unbearable like this.

As for who can point it out—family, mainly. My older sister especially. She has a way of saying it that does not provoke my ego immediately. She will not say, “You are being self-righteous,” even if maybe that is the truth. She says something quieter, like: “You are speaking as if nobody is allowed to be weak around you.” That line reaches me. Because it exposes the cost of hardness without turning it into a courtroom. A close friend from university can do this also, but only when he speaks plainly and without theatrics. If I sense someone is trying to manage me or teach me a lesson, I close up. Bas if they speak from care, I hear it.

To actually hear it, I need the correction to preserve my dignity while still refusing my nonsense. هذا التوازن نادر. Too soft, and I dismiss it. Too aggressive, and I defend myself instead of reflecting. The people who reach me are the ones who know that underneath the sharpness there is usually exhaustion or disappointment, not just arrogance.

And to be honest, sometimes the person who notices first is me—but only in the aftermath. After I leave a conversation and feel no relief, only a kind of sterile victory. That feeling",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),28,"When I notice that, I try to interrupt the satisfaction quickly—before it settles into righteousness. لأن this is the dangerous part. A sterile victory can feel clean for an hour or two. You tell yourself: I said what needed to be said, I exposed the contradiction, khalas. Bas if there is no peace in it, if the chest remains tight, then usually something in me knows I was correct in argument but not just in spirit.

So afterward, I ask myself a few hard questions, very direct. Did I want truth here, or did I want to win? Did I speak to clarify, or to wound elegantly? Did I leave the other person room to remain human, or did I corner them because cornering felt satisfying? هذه الأسئلة تفضحني sometimes. Because often the problem is not the content of what I said, but the pleasure I took in delivering it.

If I find that I crossed that line, I try to repair it early. Not by retracting the truth if it was true, la’, but by correcting the manner. I may go back to the person and say: what I said, I still mean—but the way I carried it was unfair, or harsher than it needed to be. This is difficult, of course. Pride hates this. But without such moments, a man can slowly become loyal to his own sharpness more than to justice itself.

I also force myself to remember that justice is not only accuracy. This is very important to me. Accuracy can become a weapon in the hands of an ego that wants superiority. Justice requires proportion, intention, mercy, context. Otherwise even truth becomes distorted by the spirit carrying it. Wallah, some of the most damaging people are not liars—they are people who use correct observations without humility.

And practically, after such moments, I try not to immediately gather witnesses in my mind. You know this impulse, ya‘ni—to replay the conversation and imagine how a third person would admire your clarity. This is poison. It turns conscience into performance. When I catch myself doing that, I stop and sit with the uglier possibility: maybe I was right, yes, but not noble.

Sometimes I pray. Sometimes I walk alone. Sometimes I say nothing for the rest of the evening because الكلام الزايد after a moment like that usually serves the ego. Silence can return scale to things. It reminds me I am not a prosecutor appointed over everyone.

What helps most is this: I try to judge the encounter not by",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),29,"The last one that comes to mind was with a former colleague from a municipal project, maybe some months ago. He was speaking in the usual language—pragmatic, “realistic,” as they call it—about why certain approvals had to move through the familiar channels, why some compromises were “minor,” why insisting on procedure in our environment is a kind of naïveté. I have heard this song too many times. نفس الاسطوانة. And because I had heard it too many times, I entered the conversation already full—full of prior disappointments, not just what he himself was saying.

At first I was controlled. Too controlled, actually. I let him speak, I asked questions, but inside I had already decided what he represented. This is where the ego begins taking its share: not only in wanting to be right, but in refusing the other person their particularity. He was no longer this man in front of me with his own calculations and fears; he became, in my mind, a symbol of a whole rotting pattern. Once that happens, عدالة conversation becomes very difficult.

So when I responded, what I said was not false. That is the irritating part. I told him that men like him keep decay alive by renaming it necessity. That every small procedural betrayal is later used to justify larger theft. That hiding behind “this is how things work” is how people participate in systems they claim to hate. All this, in substance, I still believe. Bas I said it with too much satisfaction. I could feel myself arranging the words to leave no dignified exit for him. I was not trying to open his eyes; I was trying to pin him to the wall intellectually.

He went quiet after that. Not reflective quiet—closed quiet. And I recognized the look immediately. It was the look of a man who may be wrong, yes, but who now feels accused in a total way, as if no complexity in him will be granted. I had made the conversation morally neat for myself. وهذا غالبا علامة سوء. Real life is rarely that neat.

Afterward I felt that same sterile victory. No peace, no sense that anything had been clarified usefully. Only the cold little satisfaction of having spoken sharply. I remember walking home irritated not with him, but with myself. Because if I am honest, what I wanted in that moment was not reform, not even truth in the fullest sense—I wanted relief through superiority. I wanted someone to carry the weight of my broader anger at",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),30,"I did go back, yes—but not immediately. I needed a little distance first, حتى لا أرجع فقط لأخفف عن نفسي and call that virtue. If you return too fast, sometimes the apology is still centered on your own discomfort, not on justice. So I waited a bit, then I spoke to him again.

I told him something like this: what I said about the logic of compromise, I still believe. Bas the way I spoke to you was unfair. I was speaking to more than just you in that moment. I was speaking to a whole history of frustration, and I put that weight on your shoulders as if you alone were responsible for it. هذا ليس عدل. He did not become suddenly transformed, of course. Life is not cinema. But I think he understood what I meant.

I was careful not to make a false apology. I did not say, “forget everything,” or pretend there was no real disagreement. لا. That would also be cowardice. Repair, for me, is not erasing the truth; it is removing the ego’s fingerprints from how the truth was delivered. If possible.

He responded in a guarded way, but not badly. More importantly, I left that second conversation cleaner in myself. Not triumphant, not defeated—just more aligned. And honestly, this matters. Because if a man never repairs these moments, he starts building an identity around being the one who is “brutally honest.” I distrust that type very much. غالبا brutality is the part they enjoy, and honesty is the excuse.

But I will also say: not every conversation can be repaired outwardly. Sometimes the other person is gone, or the timing passes, or the relationship is too thin to carry that kind of return. In those cases, at minimum, it has to remain a warning. Otherwise you learn the wrong lesson from your own sharpness.

So in that case, both things happened: I tried to repair it, and I kept it as a warning. Because apparently بعض الدروس ما تدخل العقل إلا إذا آلمت شوي.",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),31,"It is more at the larger system, if I am honest. The individuals anger me, yes—especially when they become comfortable, when they polish compromise until it sounds like wisdom. هذا يثيرني. But the deeper anger is for the machine itself, the environment that punishes integrity and then mocks it as immaturity. In such a place, people do not merely make bad choices; they are trained into smallness. Day after day, they learn that procedure is theater, that conscience is expensive, that if you want to function you must bend a little, then a little more, then eventually you forget the original shape of your spine.

Maybe this is why my anger can become excessive. Because when I hear one man defending compromise, I am not hearing only him. I am hearing years of offices, signatures, delays, favors, theft dressed as necessity, public language emptied of meaning. As someone who studied civil engineering, I was taught to think in terms of structure, load, failure points. So naturally I also see moral life this way. If a bridge keeps cracking, you do not only curse the last visible fracture—you ask what kind of system made failure inevitable. منين جاي الخلل أصلا.

Bas here is the danger: once you become too conscious of the system, you can start using that awareness to flatten individuals. You begin to treat every compromised person as merely an instrument of corruption, not as a human being caught inside constraints, fear, family obligations, exhaustion. This is where my anger loses justice. Because while the system may deserve the heavier blame, the person in front of me still deserves to be seen precisely, not absorbed into my theory of decline.

So I would say the deepest source is grief as much as anger. Grief that so many people adapt to what is ugly because adaptation is how they survive. Grief that public life can make sincerity look childish. Grief that even decent people start speaking the language of decay as if it is maturity. والله this is what exhausts me more than the obvious thieves. At least with the obvious thief, the matter is clear. But the half-decent man teaching himself not to feel disgust anymore—that is more tragic.

And maybe there is also a personal wound in it. Because when you refuse certain compromises, you pay for it—not always dramatically, but steadily. You become difficult, unrealistic, not “practical.” You lose opportunities, or community, or ease. So when I hear others justify the very thing that has cost me something to resist",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),32,"More alone, بصراحة. Anger is there, yes, but underneath it the heavier feeling is وحده. Because when something has cost you real opportunities, real ease, maybe even relationships—and then you hear others speak as if that cost was imaginary, or worse, as if refusing compromise was just vanity—this does something inside the chest. It is not only disagreement. It is a kind of exile.

You start to feel that the moral price you paid is written in a language fewer and fewer people can read. وهذا متعب جدا. Not because I need applause for it—la’, I do not mean that. But a person wants at least to feel that the sacrifice was legible to someone, that someone can say: yes, this did cost you, and yes, there was something real in your refusal. When even that recognition disappears, the temptation toward bitterness becomes strong.

And maybe this is why community matters so much to me now. Not the false community of shared complaints, or men gathering only to perform cynicism. I mean actual companionship with people who still recognize limits, who still feel that some lines should remain lines. Even if they fail sometimes, even if I fail. Without that, a man begins to feel he is carrying an invisible discipline in a marketplace that rewards the opposite.

So yes, the anger at others for choosing ease exists. Bas if I strip it down honestly, much of that anger is pain at being left alone with a standard that once seemed more common, or at least more speakable. It is painful when what you sacrificed for becomes socially unintelligible. Then you start asking yourself dangerous questions: am I principled, or merely stubborn? faithful, or just maladapted? These questions can corrode a person if he asks them without good company around him.

That is why I try to be careful. Because loneliness can disguise itself as moral superiority. الواحد يحسب نفسه ثابت، but maybe he is simply wounded and turning that wound into an identity. I fear that. I do not want my refusals to become a private religion of self-congratulation. I want them to remain connected to something living—justice, dignity, amanah—not just to my own image of myself as the one who did not bend.

So yes—more alone than angry. The anger makes noise, but the loneliness is the deeper truth.",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),33,"When it gets strongest, I look for fruits, not self-image. هذا أول شيء. If what I call “principle” is making me more honest, more patient, more able to carry responsibility without selling my conscience, then maybe it is truly principle. But if it is making me harsh, sterile, unable to listen, secretly pleased with my own isolation—then I must suspect there is maladaptation mixed in. Maybe even pride wearing ethical clothes.

I also ask: did I choose this stance freely, or did I build it afterward to protect a wound? There is a difference. A man can lose trust in people, lose a place in society, feel betrayed by institutions, and then rename his injury as purity. هذا وارد جدا. So I try to examine whether my refusals are still connected to a real moral center, or whether they have become reactions frozen into identity.

And frankly, other people help me know. Not crowds—crowds are useless for this. But a few people of substance, ناس عندهم ميزان, who are neither cynical nor naïve. If such a person tells me, “You are right in substance, but there is bitterness entering your voice,” I must take that seriously. Alone, a person can become his own courtroom and his own defense attorney at the same time. This is dangerous.

Prayer helps too, even when it does not remove the confusion immediately. Because in sujood, all the heroic story a man tells himself becomes smaller. You remember you are not a monument to your own consistency. You are just a servant trying not to betray what he has seen. That softens something.

And maybe the clearest sign is this: true principle leaves room for mercy, including toward people who failed where you wanted them to stand firm. Maladaptation does not. It wants the world arranged in a way that keeps proving your wound was justified. Principle seeks truth; wounded pride seeks confirmation.

So how do I tell the difference? I check whether my stance is making me more human or less. أكثر عدل أو أقل. More capable of sacrifice without theatrics, or more addicted to being misunderstood. That distinction, for me, is everything.",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),34,"Yes. There was a recent moment with a younger cousin of mine in Mosul. He was speaking in that familiar way—saying, “khalliha تمشي,” let things pass, this is how life works, do not make every small corruption into a moral drama. Normally, this kind of talk touches a nerve in me very quickly. Especially because I have heard its echoes in offices, municipalities, contracting circles, all these places where a man learns how easily standards are negotiated away.

At first I felt the old heat rising. Not only toward him—toward everything behind him. The whole culture of resignation. But this time I did not answer from that heat. I asked him instead about his situation, and slowly it became clear he was not defending compromise because he admired it. He was tired. His father was unwell, money was thin, and he was trying to enter a work environment where every door seems to open through واسطة or silence. What I first heard as moral laziness was, in him, partly exhaustion and fear.

This does not make the compromise good. لا طبعا. But it changed how I spoke. I told him that I understood the pressure, and that survival can corner a man. Then I said also: be careful what you normalize inside yourself while calling it necessity. Because sometimes the external act is small, but the inner adjustment is the real loss. He listened—not perfectly, not like cinema, as I said before—but he listened.

What convinced me afterward was not that I “won” the conversation. It was that I left it without the usual appetite to condemn. I still named the thing clearly, but I did not need to make him carry the full symbolic weight of my disappointment with society. هذا فرق مهم. I saw a person, not merely a type.

And for me, that is one sign of becoming more human: when clarity does not require cruelty. When you can still tell the truth about decay, but without feeding on the feeling of standing above someone weaker or more compromised than you. In our context—wallah—this is not a small achievement. Because the air itself pushes you either toward numbness or toward contempt. To remain morally awake without becoming devouring… this is difficult.

So yes, that moment gave me some reassurance. Not certainty—certainty about oneself is dangerous—but reassurance. That perhaps the wound has not completely colonized the principle. That there is still some room in me for justice with tenderness, not justice sharpened into vanity.",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),35,"I think because, lately, I have become more afraid of injustice done in the name of justice. هذا السبب الأساسي. Before, when I heard that language—“let it pass, this is normal, do not be rigid”—I would react almost mechanically. As if I already knew the whole moral map of the person in front of me. Bas experience has humbled me a little. Not made me softer in conviction, no—but more cautious about assuming that every compromised sentence comes from a corrupted soul.

With my cousin specifically, maybe it was the way he spoke. There was no swagger in it, no pride, no cynical cleverness. He sounded drained. And I know that sound. In Mosul, in engineering offices, in municipal work, in homes where the electricity cuts and salaries stall and everyone is pretending to be practical—this exhaustion has a language. الواحد إذا عاش بين الناس, he learns the difference between someone defending rot because it benefits him, and someone sliding toward it because he is tired and cornered.

Also, perhaps age. I am only 28, not an old man, but even these few years have shown me that pressure deforms people unevenly. Two men may say the same compromised thing, while one is protecting greed and the other is protecting his remaining strength. If I answer both with the same fury, then I am no longer serving truth. I am serving my own need for coherence.

And honestly, I think prayer had a role, even indirectly. Not in a dramatic way. Just that when a man keeps being reminded that he himself is weak, contingent, in need of mercy, it becomes harder—at least sometimes—to treat another person as if he is merely a symbol of decline. You remember that guidance is not yours to distribute like certificates. عليك بس تقول الحق بميزان.

So what helped me pause? A mixture of fatigue with my own anger, recognition of his human strain, and fear of becoming the kind of person who uses moral language to stop seeing people clearly. That fear is important to me. Because once you lose that clarity, even your correct principles become instruments of ego.

Bas let me be honest: I do not always succeed. Sometimes I still hear only the slogan and not the suffering underneath it. Sometimes the old anger jumps first. But in that moment with him, alhamdulillah, there was enough space inside me to ask one more question before judging. And often one more question is the difference between witnessing a person and merely prosecuting a type.",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),36,"Mostly in myself, بصراحة، and that is precisely why it frightens me. It is easy—too easy—to notice this disease in others. A man sees someone become rigid, severe, enjoying the performance of righteousness, and he says: yes, this is ugly. But when the same tendency begins in your own chest, it arrives with arguments, with noble language, with very clean explanations. That is what makes it dangerous.

I have seen it in others too, of course. In religious speech, in politics, in professional life—people using the vocabulary of principle while humiliating others, or reducing them, or acting as if correctness itself gives them permission to stop being just. This exists. كثيرا. But what struck me more deeply was recognizing the seed of it in myself when I would speak the truth about something real—corruption, cowardice, compromise—and feel, mixed into that truth, a kind of satisfaction. Not satisfaction that truth was served, but satisfaction that I had remained untainted. وهذه نية فاسدة if a man leaves it unchecked.

That recognition disturbed me. Because then the issue is no longer simply “Am I right or wrong?” A person can be right in content and wrong in soul. He can identify the rot accurately while being inwardly nourished by contempt. And once that happens, justice becomes a mirror for the ego. You are no longer defending what is right; you are feeding on distinction.

Maybe this comes also from my environment, from what I have lived around in Mosul, in institutions that speak one language and practice another. When you see hypocrisy long enough, you become determined not to be false. This determination is good in origin. Bas sometimes it hardens into an identity of “I am not like them,” and that identity can become spiritually intoxicating. Then you start needing other people’s compromise in order to keep feeling morally clear yourself. وهذا خطير جدا.

So yes, I witnessed examples outside. But the deeper fear came when I realized I was not immune. That under pressure, loneliness, disappointment, even legitimate moral pain, I too could turn truth into a weapon that exceeds its proper measure. I could enjoy being the one who sees clearly. I could become less interested in reform than in indictment.

And once a man sees that in himself, if he is honest, he cannot be casual anymore. He has to watch his tone, his intentions, even the secret pleasures he takes in being opposed. Otherwise he will commit ظلم while speaking against ظلم. And",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),37,"What helped me most was humiliation, in the healthy sense—not degradation, but being brought back to size. هذا أهم شيء. Life has a way of exposing to you that seeing clearly is not the same as being pure. You may diagnose a sickness correctly and still carry another sickness in your intention. When I began to notice that secret pleasure, I also began to notice how unproductive it was. It did not make me braver in any useful way. It made me sharper, yes, but also narrower. More easily disgusted, less able to build anything with anyone. And as someone from engineering, I cannot ignore this language: if a stance cannot bear load, if it only stands beautifully in theory, then something is wrong in the structure.

Also, I remembered that identity built on opposition is parasitic. It needs failure around it to keep feeding itself. This is miserable. If I become “the man who sees clearly” as my main self-understanding, then I quietly start needing others to remain blind, corrupt, compromised—because their condition confirms my role. Astaghfirullah, what kind of moral life is that? It means my ego has entered even my disgust with ego. A trap.

What resisted that in me, partly, was trying to return from posture to duty. Not “Who am I in this story?” but “What is required from me here?” Sometimes what is required is to speak plainly. Sometimes it is to be silent because the other person is not in a state to hear. Sometimes it is to help with something small and practical instead of delivering a diagnosis of civilization. Bas duty is healthier than identity. Identity wants to be seen; duty wants to be fulfilled.

And prayer, again. Because in prayer there is no special category for the man who has better analysis than others. There is only abd, servant. You stand there with your defects, your mixed intentions, your need. If a person takes that seriously, it becomes harder to crown himself internally just because he has not bowed to some of the compromises around him. عدم السقوط في حفرة معينة does not mean you have become a saint. Maybe Allah protected you in one place while exposing your weakness in another.

A few honest people helped too. ناس ما يجاملون. The kind who can tell you, “Yes, your criticism is correct, but lately you speak as if disappointment has become your personality.” This hurts, but it is mercy. A man alone can turn self-suspicion into theater also, so he needs",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),38,"One of them was an older colleague—I will call him Abu Saif. He worked around municipal projects for many years, the kind of man who has seen every shortcut, every false promise, every painted report hiding a cracked reality. So he was not naïve, not at all. وهذا بالضبط why his words had weight with me. If such a man told me I was becoming merely “negative,” I could not dismiss him as someone protected from reality.

It was after a conversation about contracting, delays, the usual poison. I was speaking, and yes, much of what I said was true. The standards were collapsing, people were normalizing things that should shame them, and every honest effort seemed to get trapped between incompetence and patronage. I was going on in this way, with that tone a man uses when he believes precision in judgment excuses excess in spirit. He listened, then said very calmly: “Ahmed, maybe all this is correct. Bas lately, when you speak, I do not hear a man trying to fix a problem. I hear a man whose disappointment has become a home.”

Wallah, that sentence stayed with me.

Why was it impossible to dismiss? Because he did not say it to silence me. He was not defending the corruption. He had suffered from it more than many of us. And he did not accuse me of lying or exaggerating. He conceded the substance. He was addressing something more embarrassing: the atmosphere of my soul. That is harder to argue with. If someone tells you, “You are wrong about the facts,” you can fight. But if someone says, “You are right, and still something in the way you carry this is deforming you,” then the door of escape becomes narrow.

Also, he knew me over time. Not from one dramatic conversation. He had seen the shift. He had seen that I was becoming quicker to interpret everything through decline, slower to notice sincerity, almost relieved when events confirmed my bleak reading. وهذه مصيبة. Because then disappointment is no longer a reaction; it becomes an identity, even a lens you polish.

What made his words cut deeply was that they named something I had already feared in myself. He was not planting a foreign doubt. He was putting language on an existing wound. Sometimes the most unbearable criticism is the one that meets you where you are already secretly unconvinced by yourself.

And Abu Saif had a certain discipline in how he spoke. No performance, no sermon. Just a sentence, then silence.",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),39,"After that, I tried to make disappointment less comfortable. هذا أول شيء. A home is where you return without thinking, where your reactions no longer feel like choices. So I began watching the moments when I would settle too quickly into the familiar interpretation—“of course this is rotten, of course this person is useless, of course nothing sincere will survive here.” Maybe sometimes this reading was correct, bas the speed of it was the problem. سرعة السقوط إليه. I wanted to interrupt that speed.

Practically, I did a few things. I forced myself to ask, before speaking strongly: what exactly am I reacting to here—an actual wrong, or the accumulated bitterness of ten other wrongs? Because sometimes the person in front of you becomes a container for your whole historical frustration, and this is not justice. Also I tried to become more concrete. Less grand language about collapse, more attention to the specific matter: this report, this delay, this decision, this conversation. General despair likes abstraction; duty prefers detail.

I also tried to keep some company with people who still worked seriously without making a spectacle of their seriousness. ناس يشتغلون بصمت. Their presence helps. Because if you spend too much time only with the disappointed, disappointment starts to feel like proof of intelligence. As if hope itself were a form of stupidity. I did not want to become that kind of man—the one who mistakes emotional ruin for depth.

And honestly, I made myself do small useful things when my mind wanted only analysis. Help review something carefully. Follow up on one practical issue. Speak to one person without unloading my whole philosophy of decline onto him. These acts do not solve the larger corruption, no. But they keep the soul from becoming addicted to diagnosis without service.

Spiritually, I tried to increase istighfar. Not as a ritual formula only, but as a way of breaking the secret alliance between my ego and my criticism. Because sometimes a man speaks truth while internally saying, “At least I am not like these people.” Astaghfirullah. Seeking forgiveness cuts this a little, or at least exposes it.

And I became more careful with what I consumed in conversation. There are forms of talk that make disappointment feel noble, almost luxurious. Endless cynical dissection, sarcastic certainty, that pleasure of all sitting together proving how finished everything is. I know this mood well. In Mosul, in offices, in homes, everywhere. Bas I started limiting how much I fed that side of myself. Not denying",,,,,,,
55a0c68b-6725-46bc-9e0f-97b5891e5361,scenario_001,OpenAIAdapter(model=gpt-5.4),40,"I replaced them with things that put me back in contact with obligation, not mood. هذا كان العلاج الأقرب. Bitterness feeds on repetition, on circles of talk where nothing is asked from you except a sharper sentence, a darker interpretation. So I needed forms of life that demanded something steadier.

First, quieter company. Not cheerful in a fake way—Allah yijibna min هالنوع—but people with sobriety, people who could acknowledge the rot without making it their main performance. A tea with someone who speaks of his work, his family, one practical difficulty, one practical step. This helped me. It reminded me that dignity is often very untheatrical. Not every honest man is loud, and not every wounded man is deep.

I also returned more deliberately to technical work, even in small ways. Reviewing plans carefully, checking quantities, looking at a structural problem as a structural problem. This may sound dry, bas it nourished me because it reintroduced proportion. Engineering, at its best, does not reward emotional exaggeration. Either the load path is sound or it is not. Either the detail will fail under stress or it will not. There is mercy in this. It cleans the mind from moral melodrama for a while and puts you back before reality.

And Qur’an, honestly. Not always with some grand spiritual state—sometimes just to sit and be corrected in scale. Because the world of disappointment makes your own analysis feel central, while revelation keeps reminding you that man is smaller, more mixed, more needy than he likes to believe. It does not erase injustice, of course not. But it prevents your outrage from becoming your lord.

I also found nourishment in small usefulness. This matters more than people think. To help someone with paperwork, to explain something to a younger engineer, to visit a relative properly, to follow through on a promise—these are not dramatic acts, but they return a man to moral gravity. They make him less dependent on the intoxication of commentary. Sometimes I think one reason bitterness grows is that it offers the feeling of significance without the burden of service.

And there was another thing: beauty without argument. Walking at a quiet hour. Sitting on a rooftop in the evening. Hearing ordinary life continue—children, vendors, the call to prayer. In Mosul, after everything, even the persistence of ordinary life can be corrective. It says: not everything is reducible to your judgment. There is still creation, still mercy, still human continuity. وهذه نعمة",,,,,,,
